temp,feels_like,pressure,humidity,lat,lon,pm10,download_timestamp
0.74,-3.09,1019,64,49.21675232954614,20.125423430066586,5.67,20260322_102012
1.85,0.28,1018,66,49.23221953764683,19.76220706945233,5.49,20260322_102012
2.88,1.45,1018,65,49.23221953764683,19.802564442853914,5.47,20260322_102012
0.8,-0.92,1018,65,49.23221953764683,19.842921816255497,5.47,20260322_102012
4.53,3.37,1018,64,49.23221953764683,19.88327918965708,5.47,20260322_102012
0.58,-1.09,1018,64,49.23221953764683,19.923636563058665,5.47,20260322_102012
1.44,-0.13,1019,63,49.23221953764683,19.963993936460252,5.47,20260322_102012
2.19,0.66,1019,63,49.23221953764683,20.004351309861836,5.67,20260322_102012
-0.52,-2.57,1019,62,49.23221953764683,20.04470868326342,5.67,20260322_102012
4.93,3.37,1019,64,49.23221953764683,20.085066056665003,5.67,20260322_102012
2.93,-0.42,1019,64,49.23221953764683,20.125423430066586,5.67,20260322_102012
1.85,0.28,1018,66,49.24768674574751,19.76220706945233,5.49,20260322_102012
2.88,1.45,1018,65,49.24768674574751,19.802564442853914,5.47,20260322_102012
0.8,-0.92,1018,65,49.24768674574751,19.842921816255497,5.47,20260322_102012
4.53,3.37,1018,64,49.24768674574751,19.88327918965708,5.47,20260322_102012
0.85,-0.79,1018,64,49.24768674574751,19.923636563058665,5.47,20260322_102012
3.67,2.42,1019,63,49.24768674574751,19.963993936460252,5.47,20260322_102012
2.71,1.25,1019,63,49.24768674574751,20.004351309861836,5.67,20260322_102012
1.7,-0.02,1019,62,49.24768674574751,20.04470868326342,5.67,20260322_102012
4.23,2.56,1019,62,49.24768674574751,20.085066056665003,5.67,20260322_102012
4.95,3.2,1019,64,49.24768674574751,20.125423430066586,5.67,20260322_102012
4.61,3.56,1018,67,49.263153953848196,19.76220706945233,5.49,20260322_102012
2.73,1.4,1018,66,49.263153953848196,19.802564442853914,5.47,20260322_102012
4.19,3.09,1018,65,49.263153953848196,19.842921816255497,5.47,20260322_102012
5.01,4.05,1018,65,49.263153953848196,19.88327918965708,5.47,20260322_102012
3.51,2.36,1018,64,49.263153953848196,19.923636563058665,5.47,20260322_102012
4.5,3.46,1019,64,49.263153953848196,19.963993936460252,5.47,20260322_102012
5.14,4.12,1019,63,49.263153953848196,20.004351309861836,5.67,20260322_102012
4.31,3.04,1019,63,49.263153953848196,20.04470868326342,5.67,20260322_102012
4.72,3.16,1019,62,49.263153953848196,20.085066056665003,5.67,20260322_102012
5.86,4.29,1019,62,49.263153953848196,20.125423430066586,5.67,20260322_102012
5.97,5.25,1018,68,49.27862116194888,19.76220706945233,5.49,20260322_102012
4.57,3.68,1018,67,49.27862116194888,19.802564442853914,5.47,20260322_102012
5.21,4.4,1018,66,49.27862116194888,19.842921816255497,5.47,20260322_102012
5.56,5.56,1018,66,49.27862116194888,19.88327918965708,5.47,20260322_102012
5.52,5.52,1019,65,49.27862116194888,19.923636563058665,5.47,20260322_102012
6.8,6.19,1019,64,49.27862116194888,19.963993936460252,5.47,20260322_102012
5.86,5.03,1019,64,49.27862116194888,20.004351309861836,5.67,20260322_102012
5.49,4.45,1019,63,49.27862116194888,20.04470868326342,5.67,20260322_102012
6.53,5.3,1019,63,49.27862116194888,20.085066056665003,5.67,20260322_102012
6.58,5.16,1019,62,49.27862116194888,20.125423430066586,5.67,20260322_102012
5.97,5.25,1018,68,49.294088370049565,19.76220706945233,5.49,20260322_102012
4.57,3.68,1018,67,49.294088370049565,19.802564442853914,5.47,20260322_102012
5.21,4.4,1018,66,49.294088370049565,19.842921816255497,5.47,20260322_102012
5.56,5.56,1018,66,49.294088370049565,19.88327918965708,5.47,20260322_102012
5.52,5.52,1019,65,49.294088370049565,19.923636563058665,5.47,20260322_102012
6.13,5.43,1019,64,49.294088370049565,19.963993936460252,5.47,20260322_102012
6.97,6.29,1019,64,49.294088370049565,20.004351309861836,5.67,20260322_102012
6.75,5.89,1019,63,49.294088370049565,20.04470868326342,5.67,20260322_102012
6.9,5.73,1019,63,49.294088370049565,20.085066056665003,5.67,20260322_102012
7.01,5.66,1019,62,49.294088370049565,20.125423430066586,5.67,20260322_102012
5.86,5.86,1019,68,49.309555578150245,19.76220706945233,5.49,20260322_102012
5.22,5.22,1018,68,49.309555578150245,19.802564442853914,5.47,20260322_102012
6.0,6.0,1019,67,49.309555578150245,19.842921816255497,5.47,20260322_102012
4.88,4.88,1019,66,49.309555578150245,19.88327918965708,5.47,20260322_102012
4.84,4.84,1019,66,49.309555578150245,19.923636563058665,5.47,20260322_102012
5.02,5.02,1019,65,49.309555578150245,19.963993936460252,5.47,20260322_102012
6.47,5.78,1019,65,49.309555578150245,20.004351309861836,5.67,20260322_102012
7.19,6.46,1019,64,49.309555578150245,20.04470868326342,5.67,20260322_102012
6.18,4.93,1019,64,49.309555578150245,20.085066056665003,5.67,20260322_102012
6.38,4.97,1019,63,49.309555578150245,20.125423430066586,5.67,20260322_102012
-0.41,-2.22,1018,57,49.17035070524409,19.76220706945233,4.57,20260322_103324
2.11,0.64,1018,57,49.17035070524409,19.802564442853914,4.86,20260322_103324
0.49,-1.21,1018,56,49.17035070524409,19.842921816255497,4.86,20260322_103324
2.31,0.86,1018,56,49.17035070524409,19.88327918965708,4.86,20260322_103324
4.86,3.75,1018,56,49.17035070524409,19.923636563058665,4.86,20260322_103324
2.3,0.78,1018,56,49.17035070524409,19.963993936460252,4.86,20260322_103324
0.69,-1.13,1018,56,49.17035070524409,20.004351309861836,5.08,20260322_103324
-1.51,-5.83,1018,53,49.17035070524409,20.04470868326342,5.08,20260322_103324
-1.58,-5.92,1018,57,49.17035070524409,20.085066056665003,5.08,20260322_103324
-0.69,-4.83,1018,58,49.17035070524409,20.125423430066586,5.08,20260322_103324
-0.12,-1.78,1018,57,49.18581791334477,19.76220706945233,4.57,20260322_103324
0.45,-1.16,1018,57,49.18581791334477,19.802564442853914,4.86,20260322_103324
1.07,-0.46,1018,57,49.18581791334477,19.842921816255497,4.86,20260322_103324
1.78,0.34,1018,56,49.18581791334477,19.88327918965708,4.86,20260322_103324
2.44,1.04,1018,57,49.18581791334477,19.923636563058665,4.86,20260322_103324
0.65,-1.03,1018,57,49.18581791334477,19.963993936460252,4.86,20260322_103324
3.23,1.83,1018,56,49.18581791334477,20.004351309861836,5.08,20260322_103324
0.19,-3.76,1018,53,49.18581791334477,20.04470868326342,5.08,20260322_103324
0.59,-3.27,1018,58,49.18581791334477,20.085066056665003,5.08,20260322_103324
2.16,-1.36,1018,58,49.18581791334477,20.125423430066586,5.08,20260322_103324
0.92,-0.46,1018,57,49.20128512144546,19.76220706945233,4.34,20260322_103324
3.27,2.16,1018,57,49.20128512144546,19.802564442853914,4.56,20260322_103324
1.29,-0.08,1018,57,49.20128512144546,19.842921816255497,4.56,20260322_103324
0.79,-0.66,1018,57,49.20128512144546,19.88327918965708,4.56,20260322_103324
5.14,4.23,1018,57,49.20128512144546,19.923636563058665,4.56,20260322_103324
1.16,-0.35,1018,57,49.20128512144546,19.963993936460252,4.56,20260322_103324
0.37,-1.35,1018,57,49.20128512144546,20.004351309861836,4.93,20260322_103324
-1.2,-3.3,1018,57,49.20128512144546,20.04470868326342,4.93,20260322_103324
1.16,-2.58,1018,62,49.20128512144546,20.085066056665003,4.93,20260322_103324
2.1,-1.43,1018,58,49.20128512144546,20.125423430066586,4.93,20260322_103324
0.92,-0.46,1018,57,49.21675232954614,19.76220706945233,4.34,20260322_103324
